CustomerKey,Gender,Name,City,State,Country,Continent,Birthday
39246,Male,"Darcy Falconer",MANDALAY,Queensland,Australia,Australia,"1974-10-20 00:00:00"
39268,Female,"Madeleine Marx",KALLANGUR,Queensland,Australia,Australia,"1975-07-24 00:00:00"
39314,Male,"Leo Ligar","LIGHT PASS","South Australia",Australia,Australia,"1985-04-20 00:00:00"
39498,Female,"Amy Curtain",SWANBROOK,"New South Wales",Australia,Australia,"1996-08-13 00:00:00"
39582,Male,"Mason Therry",RISDON,Tasmania,Australia,Australia,"1974-03-15 00:00:00"
39592,Female,"Alicia Muntz","SOUTH SPRINGFIELD",Tasmania,Australia,Australia,"1965-04-20 00:00:00"
39894,Female,"Samantha Begg",JUNEE,"New South Wales",Australia,Australia,"1941-02-26 00:00:00"
39927,Male,"Bailey Barnet",SORELL,Tasmania,Australia,Australia,"1984-05-15 00:00:00"
39996,Male,"Harry Dawes",BENDOURA,"New South Wales",Australia,Australia,"2001-05-09 00:00:00"
40052,Female,"Isabel Dettmann",WAVERTON,"New South Wales",Australia,Australia,"1957-09-06 00:00:00"
40221,Male,"Jonathan Hammond","PARA HILLS WEST","South Australia",Australia,Australia,"2001-11-01 00:00:00"
40327,Female,"Madeleine Laing",PIALLIGO,"Australian Capital Territory",Australia,Australia,"1940-08-23 00:00:00"
40363,Female,"Alyssa Henslowe","DOUBLE BAY","New South Wales",Australia,Australia,"1984-07-08 00:00:00"
40443,Female,"Amber Normanby","CARSS PARK","New South Wales",Australia,Australia,"1938-04-13 00:00:00"
40649,Male,"Kai De Vis",KANGIARA,"New South Wales",Australia,Australia,"1972-11-29 00:00:00"
40662,Male,"Oliver Michie","MOUNT HICKS",Tasmania,Australia,Australia,"1960-12-18 00:00:00"
40669,Male,"Cody Wheare","MARTINS CREEK","New South Wales",Australia,Australia,"1968-09-22 00:00:00"
40741,Male,"Leo Bussau",HARLAXTON,Queensland,Australia,Australia,"1937-06-13 00:00:00"
41281,Male,"Lincoln D'Albertis","FITZGERALDS MOUNT","New South Wales",Australia,Australia,"1945-10-27 00:00:00"
41386,Female,"Stephanie Grant","SEAL BAY","South Australia",Australia,Australia,"1948-06-20 00:00:00"
41570,Male,"Rory Brough","East Point","Northern Territory",Australia,Australia,"1937-08-15 00:00:00"
41674,Male,"Jonathan Hodges","NORTH LAKE GRACE","Western Australia",Australia,Australia,"1938-03-04 00:00:00"
41707,Male,"Joseph Wheeler",YALLAH,"New South Wales",Australia,Australia,"1957-04-19 00:00:00"
41892,Female,"Madeline Eales",DARGAN,"New South Wales",Australia,Australia,"1983-01-09 00:00:00"
42134,Male,"Benjamin Ethel","EAST YUNA","Western Australia",Australia,Australia,"1942-09-22 00:00:00"
42177,Male,"Brock James",ELLEKER,"Western Australia",Australia,Australia,"1960-07-19 00:00:00"
42364,Female,"Layla Silas","MARLO MERRICAN","New South Wales",Australia,Australia,"1952-09-27 00:00:00"
42408,Male,"Noah Hinchcliffe","THE PALMS",Queensland,Australia,Australia,"1988-11-04 00:00:00"
42474,Male,"Alexander Leane",NUBBA,"New South Wales",Australia,Australia,"2000-05-23 00:00:00"
42603,Female,"Amy Sawyer",CUSHNIE,Queensland,Australia,Australia,"2000-10-09 00:00:00"
42840,Female,"Savannah Lansell",XANTIPPE,"Western Australia",Australia,Australia,"1936-05-23 00:00:00"
42956,Male,"Ben Raff",BARA,"New South Wales",Australia,Australia,"1944-05-06 00:00:00"
43784,Male,"Jeremy Iliffe",SNOWTOWN,"South Australia",Australia,Australia,"1951-03-19 00:00:00"
43798,Female,"Rachel Welch",AMAMOOR,Queensland,Australia,Australia,"1966-01-11 00:00:00"
43840,Female,"Rose Vlamingh",OATLANDS,Tasmania,Australia,Australia,"1950-01-19 00:00:00"
44080,Female,"Rachel Baldwin",Brighton,Victoria,Australia,Australia,"1954-01-20 00:00:00"
44195,Male,"Brayden Topp","LOWER MANGROVE","New South Wales",Australia,Australia,"1984-01-09 00:00:00"
44207,Female,"Stella Sternberg","KESWICK TERMINAL","South Australia",Australia,Australia,"1984-03-16 00:00:00"
44301,Female,"Annabelle Feetham",DUNNROCK,Queensland,Australia,Australia,"1947-10-04 00:00:00"
44493,Female,"Jorja Colechin","JACKEYS MARSH",Tasmania,Australia,Australia,"1963-04-28 00:00:00"
44496,Male,"Spencer Beach","MOUNT JOY","South Australia",Australia,Australia,"1949-09-28 00:00:00"
44728,Female,"Abbey Remington",DIGGORA,Victoria,Australia,Australia,"1953-03-14 00:00:00"
44906,Male,"Tyson Backhouse","MOUNT GAMBIER","South Australia",Australia,Australia,"1994-10-06 00:00:00"
45169,Female,"Victoria Ness",GLENROY,Queensland,Australia,Australia,"1990-04-04 00:00:00"
45172,Female,"Audrey Crooke",SCOPUS,Tasmania,Australia,Australia,"1986-05-25 00:00:00"
45250,Male,"Darcy Fryer",SACKVILLE,"New South Wales",Australia,Australia,"1968-11-21 00:00:00"
45436,Female,"Maya McIlveen",MILLFIELD,"New South Wales",Australia,Australia,"1952-04-16 00:00:00"
45522,Male,"Alexander Fenston",TIMBILLICA,"New South Wales",Australia,Australia,"1985-04-09 00:00:00"
45781,Male,"Bailey Coxen",PONTVILLE,Tasmania,Australia,Australia,"1946-02-27 00:00:00"
45814,Male,"Declan Richard","SPRING HILL","New South Wales",Australia,Australia,"1968-04-05 00:00:00"
46155,Female,"Alice Phillip",BOWES,"Western Australia",Australia,Australia,"1956-02-16 00:00:00"
46917,Male,"Jamie Price",MERU,"Western Australia",Australia,Australia,"2000-01-03 00:00:00"
46996,Male,"Jonathan Kempt","MURRAY ISLAND",Queensland,Australia,Australia,"1987-02-20 00:00:00"
47382,Female,"Brooke Richardson",NORTHGATE,"South Australia",Australia,Australia,"1955-05-02 00:00:00"
47518,Female,"Alana Spencer",UNDULLAH,Queensland,Australia,Australia,"1946-05-13 00:00:00"
47712,Male,"Aidan Dethridge",CREMORNE,"New South Wales",Australia,Australia,"1976-08-30 00:00:00"
48080,Male,"Lincoln Muscio","FERNY CREEK",Victoria,Australia,Australia,"1940-04-10 00:00:00"
48247,Male,"Joseph Clemes","HAY FLAT","South Australia",Australia,Australia,"1967-05-05 00:00:00"
48367,Female,"Rose Allardyce",INSKIP,Queensland,Australia,Australia,"1949-04-09 00:00:00"
48383,Female,"Chloe Gillen","KOYUGA SOUTH",Victoria,Australia,Australia,"1951-06-06 00:00:00"
48466,Female,"Matilda Shields","HASTINGS POINT","New South Wales",Australia,Australia,"1984-12-13 00:00:00"
48733,Female,"Sophia Gunther",BALCOLYN,"New South Wales",Australia,Australia,"1989-07-22 00:00:00"
48846,Female,"Lucy Kellway",BOWELLING,"Western Australia",Australia,Australia,"1944-11-04 00:00:00"
48925,Male,"Elijah Albert",WOOLOCUTTY,"Western Australia",Australia,Australia,"1939-09-15 00:00:00"
49400,Male,"Mason Ransford",WOOMBYE,Queensland,Australia,Australia,"1967-03-15 00:00:00"
49501,Female,"Amelie Edmondson",BUNGABBEE,"New South Wales",Australia,Australia,"1982-07-16 00:00:00"
49606,Female,"Claire Kerr",GREYMARE,Queensland,Australia,Australia,"1950-04-10 00:00:00"
49748,Male,"Tyson Flowers",PARUNA,"South Australia",Australia,Australia,"1980-02-14 00:00:00"
49776,Female,"Jessica Warburton","ROCKLEY MOUNT","New South Wales",Australia,Australia,"1944-07-31 00:00:00"
49950,Female,"Tayla Canterbury","EAST LAUNCESTON",Tasmania,Australia,Australia,"1998-10-18 00:00:00"
50075,Male,"Jayden Lloyd","MOUNT MURCHISON",Queensland,Australia,Australia,"1961-11-07 00:00:00"
50122,Female,"Brianna O'Neil",SURBITON,Queensland,Australia,Australia,"1979-09-30 00:00:00"
50681,Male,"Benjamin Makin","MOUNT DRUITT VILLAGE","New South Wales",Australia,Australia,"1936-11-18 00:00:00"
50705,Female,"Scarlett Reeve",YEAGARUP,"Western Australia",Australia,Australia,"1948-08-23 00:00:00"
50719,Female,"Angelina Wunderlich","POINT GREY","Western Australia",Australia,Australia,"1995-03-27 00:00:00"
50741,Male,"Tyson Hurley",FRANKFORD,Tasmania,Australia,Australia,"1942-01-23 00:00:00"
51172,Female,"Gabriella Tozer",ELINGAMITE,Victoria,Australia,Australia,"1957-12-04 00:00:00"
51201,Female,"Samantha Jacoby","BIRMINGHAM GARDENS","New South Wales",Australia,Australia,"1939-03-04 00:00:00"
51228,Male,"Marcus Christian",GIRU,Queensland,Australia,Australia,"1978-01-31 00:00:00"
51314,Female,"Bianca Stobie",DUVERNEY,Victoria,Australia,Australia,"1954-06-23 00:00:00"
51429,Male,"Thomas Kavel","WONBOYN LAKE","New South Wales",Australia,Australia,"1979-01-05 00:00:00"
51648,Female,"Jasmine Sellar",KYBUNGA,"South Australia",Australia,Australia,"1989-06-11 00:00:00"
51649,Male,"Toby Batchelor",YANDINA,Queensland,Australia,Australia,"1958-02-26 00:00:00"
51718,Female,"Phoebe Voss",HACKNEY,"South Australia",Australia,Australia,"1938-07-25 00:00:00"
52435,Male,"Charles Kenneally",YADBORO,"New South Wales",Australia,Australia,"1956-02-29 00:00:00"
52536,Male,"Jamie Kavanagh",PINEWOOD,Victoria,Australia,Australia,"1987-02-16 00:00:00"
52694,Female,"Grace Bidwill",Sheffield,Tasmania,Australia,Australia,"1972-05-21 00:00:00"
53168,Male,"Dylan Monds",JOYNER,Queensland,Australia,Australia,"1959-04-05 00:00:00"
53260,Female,"Keira Rowallan","MOUNT FRANKLIN",Victoria,Australia,Australia,"1936-05-09 00:00:00"
53318,Female,"Grace Osburn",TOWNSON,Queensland,Australia,Australia,"1954-12-03 00:00:00"
53891,Male,"Dominic Baylee",BINDA,"New South Wales",Australia,Australia,"1944-02-10 00:00:00"
53920,Female,"Jade Higgins",BUCKENBOWRA,"New South Wales",Australia,Australia,"1986-03-27 00:00:00"
54089,Male,"Jake Toft","THE GLEN","New South Wales",Australia,Australia,"1936-09-11 00:00:00"
54161,Male,"Leo Voss","WOODY POINT",Queensland,Australia,Australia,"1992-06-24 00:00:00"
54535,Male,"Joshua Nugan",CANNINDAH,Queensland,Australia,Australia,"1957-11-08 00:00:00"
54560,Female,"Eden Bickford","ABINGDON DOWNS",Queensland,Australia,Australia,"1962-05-30 00:00:00"
54582,Female,"Leah Fairbridge",LIMONITE,Victoria,Australia,Australia,"1978-09-15 00:00:00"
54627,Male,"John Randall",TROWUTTA,Tasmania,Australia,Australia,"1968-05-25 00:00:00"
54704,Female,"Alice Bartlett",TRAVANCORE,Victoria,Australia,Australia,"1951-10-22 00:00:00"
54752,Female,"Natasha Morrison","SOUTH BUNBURY","Western Australia",Australia,Australia,"1965-12-16 00:00:00"
54794,Female,"Georgia Barclay-Harvey",GARIE,"New South Wales",Australia,Australia,"1965-08-09 00:00:00"
54987,Male,"Isaac Sturt",MARMION,"Western Australia",Australia,Australia,"1939-05-24 00:00:00"
55039,Male,"James Connal","MOUNT MORIAC",Victoria,Australia,Australia,"1960-10-07 00:00:00"
55066,Male,"Samuel Atherton","DOLLYS FLAT","New South Wales",Australia,Australia,"1942-02-14 00:00:00"
55084,Male,"Angus Ten",PARAP,"Northern Territory",Australia,Australia,"1963-12-03 00:00:00"
55411,Female,"Lilian Stainforth","PHOENIX PARK","New South Wales",Australia,Australia,"1982-02-05 00:00:00"
55464,Female,"Holly Mansour","PADDYS RIVER","New South Wales",Australia,Australia,"1981-11-16 00:00:00"
55715,Female,"Eve Jephcott",HERDSMAN,"Western Australia",Australia,Australia,"1986-03-23 00:00:00"
55914,Male,"Lachlan Webb","SOUTH FREMANTLE","Western Australia",Australia,Australia,"1992-07-31 00:00:00"
56161,Male,"Aidan Burnett","UPPER CASTRA",Tasmania,Australia,Australia,"1994-05-02 00:00:00"
56480,Female,"Zoe Tyrrell",KYBUNGA,"South Australia",Australia,Australia,"1975-03-25 00:00:00"
56562,Female,"Lucy Mansour","ALBERT PARK",Victoria,Australia,Australia,"1949-11-05 00:00:00"
56791,Male,"Charlie Kenyon",DUNLUCE,Victoria,Australia,Australia,"1994-08-26 00:00:00"
56834,Female,"Abigail McElhone","PIKES CREEK",Queensland,Australia,Australia,"1964-01-13 00:00:00"
56951,Female,"Kate Bardsley",HURSTBRIDGE,Victoria,Australia,Australia,"1985-10-20 00:00:00"
56999,Female,"Amelia Fargher",CORNDALE,"New South Wales",Australia,Australia,"1984-02-26 00:00:00"
57093,Male,"Hayden Laidley","SPRING MOUNTAIN","New South Wales",Australia,Australia,"1954-02-09 00:00:00"
57246,Male,"Toby Dillon","CITY WEST CAMPUS","South Australia",Australia,Australia,"1987-03-10 00:00:00"
57294,Female,"Makayla Bold","TRARALGON EAST",Victoria,Australia,Australia,"1980-05-15 00:00:00"
57307,Female,"Eva Hickson",RAINBOW,Victoria,Australia,Australia,"1980-11-14 00:00:00"
57374,Male,"Jack Coote",COLONGRA,"New South Wales",Australia,Australia,"1938-01-19 00:00:00"
57491,Male,"Ryan Custance",MILLBANK,Queensland,Australia,Australia,"1985-09-16 00:00:00"
57662,Male,"Archer Tozer","COALSTOUN LAKES",Queensland,Australia,Australia,"1982-06-10 00:00:00"
57681,Male,"Caleb Louat",ROCKWELL,"Western Australia",Australia,Australia,"1958-05-05 00:00:00"
57820,Male,"Edward Howarde",DARGO,Victoria,Australia,Australia,"1951-05-05 00:00:00"
57938,Male,"Alexander Courtice",LIPAROO,Victoria,Australia,Australia,"1979-10-09 00:00:00"
58066,Male,"Andrew Forde",ASHMONT,"New South Wales",Australia,Australia,"1942-10-23 00:00:00"
58105,Female,"Mariam Bright",CAMBRAI,"South Australia",Australia,Australia,"1980-04-12 00:00:00"
58212,Female,"Amy Goffage",OAKFORD,"Western Australia",Australia,Australia,"1965-01-04 00:00:00"
58710,Male,"Jordan Foveaux",GOSNELLS,"Western Australia",Australia,Australia,"1949-11-21 00:00:00"
58919,Female,"Kaitlyn Fenton","FLOREAT FORUM","Western Australia",Australia,Australia,"1960-09-13 00:00:00"
59159,Female,"Maya Pasley","CAPE HILLSBOROUGH",Queensland,Australia,Australia,"1947-07-29 00:00:00"
59304,Male,"Patrick Collie",CARLINGFORD,"New South Wales",Australia,Australia,"1953-10-01 00:00:00"
59422,Female,"Amber Sykes",HILLGROVE,"New South Wales",Australia,Australia,"1990-02-13 00:00:00"
59529,Female,"Alice Blumenthal","FOREST GLEN","New South Wales",Australia,Australia,"1992-05-28 00:00:00"
59842,Male,"Lucas McClure",BLETCHINGTON,"New South Wales",Australia,Australia,"1939-01-19 00:00:00"
59961,Male,"Harry Hambly",GALORE,"New South Wales",Australia,Australia,"1948-02-03 00:00:00"
60009,Female,"Natasha Gall","TOWNSVILLE CITY",Queensland,Australia,Australia,"1989-10-12 00:00:00"
60088,Female,"Evie Brownbill","PAGES FLAT","South Australia",Australia,Australia,"1982-06-02 00:00:00"
60150,Female,"Jasmine Mackay","NORTHLAND CENTRE",Victoria,Australia,Australia,"1964-02-14 00:00:00"
60407,Male,"Alexander Earp",POZIERES,Queensland,Australia,Australia,"1944-09-04 00:00:00"
60411,Female,"Eliza Solly",HIGHBURY,"Western Australia",Australia,Australia,"1938-10-15 00:00:00"
60454,Male,"Toby Normanby","LOWER LEWIS PONDS","New South Wales",Australia,Australia,"1953-05-05 00:00:00"
60475,Male,"Joel Sharwood","CUDLEE CREEK","South Australia",Australia,Australia,"1948-05-27 00:00:00"
60722,Male,"Logan Dowie",KOOROOMOOL,Queensland,Australia,Australia,"1985-06-08 00:00:00"
60892,Male,"Seth Soubeiran",MOOLORT,Victoria,Australia,Australia,"1964-01-24 00:00:00"
60995,Male,"Matthew Caron",TUENA,"New South Wales",Australia,Australia,"1955-09-17 00:00:00"
61546,Female,"Alexis Heagney","COASTERS RETREAT","New South Wales",Australia,Australia,"1953-09-14 00:00:00"
61718,Female,"Chloe Schlapp","ALLIGATOR CREEK",Queensland,Australia,Australia,"1956-06-01 00:00:00"
61773,Female,"Gabrielle Kossak",CAROONA,"New South Wales",Australia,Australia,"2001-04-22 00:00:00"
61776,Male,"Mitchell Cockle","TALLOWWOOD RIDGE","New South Wales",Australia,Australia,"1954-07-06 00:00:00"
61825,Male,"Kai Culley",ERSKINEVILLE,"New South Wales",Australia,Australia,"1995-10-09 00:00:00"
61881,Female,"Rose Budd",ALBERTON,Victoria,Australia,Australia,"1994-05-11 00:00:00"
61947,Female,"Amber Tolmie",NORVAL,Victoria,Australia,Australia,"1996-12-15 00:00:00"
62017,Female,"Grace Humphries",HASTINGS,"Western Australia",Australia,Australia,"1954-09-21 00:00:00"
62035,Male,"John Duesbury",TIARO,Queensland,Australia,Australia,"1952-03-18 00:00:00"
62038,Male,"Henry Birdwood",HINDMARSH,"South Australia",Australia,Australia,"1997-06-05 00:00:00"
62076,Male,"Brock Edden",ORIELTON,Tasmania,Australia,Australia,"1945-12-03 00:00:00"
62125,Female,"Ava Lowes",IVERAGH,Queensland,Australia,Australia,"1978-04-10 00:00:00"
62133,Male,"Jonathan Fargher",GWABEGAR,"New South Wales",Australia,Australia,"1996-04-27 00:00:00"
62163,Female,"Amelia O'Neil","POINT LEO",Victoria,Australia,Australia,"1961-09-22 00:00:00"
62416,Female,"Isabelle Whitworth",EIMEO,Queensland,Australia,Australia,"1943-02-23 00:00:00"
62473,Female,"Mary Baskerville","PORT GERMEIN","South Australia",Australia,Australia,"1966-09-03 00:00:00"
62537,Female,"Lauren Nichols",WOOLOOMAN,Queensland,Australia,Australia,"1937-05-03 00:00:00"
62590,Male,"Aiden Thirkell",ROMAINE,Tasmania,Australia,Australia,"1972-11-16 00:00:00"
63342,Male,"Joel Spowers",KWEDA,"Western Australia",Australia,Australia,"1971-10-06 00:00:00"
63597,Male,"Darcy Penington",RIVERHILLS,Queensland,Australia,Australia,"1939-04-19 00:00:00"
63681,Male,"Justin Grahamslaw","POSSUM BRUSH","New South Wales",Australia,Australia,"1936-04-27 00:00:00"
63807,Male,"Ashton Bower","ALLAMBIE HEIGHTS","New South Wales",Australia,Australia,"1948-12-02 00:00:00"
63957,Female,"Dakota Nixon-Smith",FORTHSIDE,Tasmania,Australia,Australia,"1991-01-13 00:00:00"
64017,Female,"Ruby Sternberg",BRIGHTVIEW,Queensland,Australia,Australia,"1964-10-05 00:00:00"
64037,Male,"Andrew Wilkie",WONGARBON,"New South Wales",Australia,Australia,"1936-09-13 00:00:00"
64104,Female,"Brooke Cascarret",COOTRA,"South Australia",Australia,Australia,"1938-06-26 00:00:00"
64210,Male,"Lucas De Garis",Sheffield,Tasmania,Australia,Australia,"1992-04-05 00:00:00"
64491,Male,"Oliver McCloughry",MELBA,"Australian Capital Territory",Australia,Australia,"1997-09-15 00:00:00"
64511,Female,"Alice Gouger",ARGOON,Queensland,Australia,Australia,"1963-01-05 00:00:00"
64764,Male,"Jacob Pelsaert",LESLEY,"Western Australia",Australia,Australia,"1986-03-03 00:00:00"
64842,Male,"Levi Strele","MOUNT OUSLEY","New South Wales",Australia,Australia,"1971-09-05 00:00:00"
64989,Female,"Alice Moynihan","COMMISSIONERS CREEK","New South Wales",Australia,Australia,"1994-03-04 00:00:00"
65112,Female,"Ebony Fairley","POINT TURTON","South Australia",Australia,Australia,"1951-09-03 00:00:00"
65163,Female,"Abigail Considen",Beaufort,Victoria,Australia,Australia,"1954-01-19 00:00:00"
65180,Female,"Maya Colvin",NORTHLAKES,"Northern Territory",Australia,Australia,"1979-01-28 00:00:00"
65210,Female,"Caitlin Spooner",DOWLINGVILLE,"South Australia",Australia,Australia,"1948-11-08 00:00:00"
65269,Female,"Scarlett Roach",BARWIDGEE,Victoria,Australia,Australia,"1941-01-24 00:00:00"
65283,Female,"Jessica Latham",BUNGUNDARRA,Queensland,Australia,Australia,"1943-04-05 00:00:00"
65372,Male,"Logan Iredale","LONG FLAT",Queensland,Australia,Australia,"1986-06-11 00:00:00"
65507,Female,"Grace Deane","DARLING HEIGHTS",Queensland,Australia,Australia,"1979-05-07 00:00:00"
65544,Male,"Dylan Smerd","LAKE MUIR","Western Australia",Australia,Australia,"1957-11-14 00:00:00"
65856,Male,"Harrison Cantamessa","ARNOLD WEST",Victoria,Australia,Australia,"1955-10-28 00:00:00"
66352,Female,"Bethany Hose",NULSEN,"Western Australia",Australia,Australia,"1959-03-10 00:00:00"
66610,Female,"Charli Frost",FERNSHAW,Victoria,Australia,Australia,"1982-02-09 00:00:00"
66677,Female,"Abby O'Mahony",TINGHA,"New South Wales",Australia,Australia,"1978-01-16 00:00:00"
67066,Male,"Alexander Newling","MOUNT RICHON","Western Australia",Australia,Australia,"1950-09-09 00:00:00"
67157,Male,"Levi Knox","KIAMA DOWNS","New South Wales",Australia,Australia,"1937-04-04 00:00:00"
67217,Male,"Aiden De Burgh","JUBILEE HEIGHTS",Queensland,Australia,Australia,"1983-03-04 00:00:00"
67369,Female,"Rachel Gairdner","ZADOWS LANDING","South Australia",Australia,Australia,"1997-01-26 00:00:00"
67380,Female,"Alexis Melville","HORSNELL GULLY","South Australia",Australia,Australia,"1958-03-13 00:00:00"
67398,Male,"Harrison Trigg",MONASH,"Australian Capital Territory",Australia,Australia,"1998-02-04 00:00:00"
67455,Male,"Logan Armytage","GREEN HILLS","New South Wales",Australia,Australia,"1993-09-15 00:00:00"
67481,Male,"Beau Fitzgerald","RED BANKS","South Australia",Australia,Australia,"1954-01-17 00:00:00"
67744,Male,"Elijah Newbery",PUNCHBOWL,Tasmania,Australia,Australia,"1944-07-03 00:00:00"
68000,Male,"Aaron Sasse","CANNING CREEK",Queensland,Australia,Australia,"1973-01-22 00:00:00"
68082,Female,"Sienna Prentice","CROYDON PARK","New South Wales",Australia,Australia,"1975-04-30 00:00:00"
68537,Male,"Toby Vickery",MARMOR,Queensland,Australia,Australia,"1977-10-30 00:00:00"
68745,Female,"Mia Bowser",SASSAFRAS,Victoria,Australia,Australia,"1942-10-03 00:00:00"
